#separateur|	;date_format|dd/MM/yyyy;heure_format|hh:mm:ss;float_separateur|,;
CodeStation	Jour	TMax	TMin	TMoy	HMax	HMin	HMoy	Vt	Ins	Rg	ETP
US0001	12/09/2007	21,7	5,9				61,6	1,6		21,3	
US0001	13/09/2007	26,3	8,8				60,8	2,6		18,9	
US0001	14/09/2007	15,2	4,9				60,6	2,4		20,9	
US0001	15/09/2007	16,3	2,4				63,3	1,7		18	
US0001	16/09/2007	24,3	8,7				71,4	2,3		19,1	
US0001	17/09/2007	31,4	17,7				69,8	3,7		17	
US0001	18/09/2007	26,5	15,1				80,3	3,7		6,6	
US0001	19/09/2007	24,2	12,7				72,2	1,5		17,7	
US0001	20/09/2007	29	12,8				77,7	2,2		16,6	
US0001	21/09/2007	25	13,8				65,1	3,3		15,5	
US0001	22/09/2007	21,1	11,3				57,1	1,4		19,6	
US0001	23/09/2007	24,6	14,8				63,9	2,5		16,3	
US0001	24/09/2007	24,3	18,3				73,1	3,2		11,2	
US0001	25/09/2007	17	12,4				85,5	1,8		6,9	
US0001	26/09/2007	19	8,6				67,8	1,8		17,7	
US0001	27/09/2007	20,8	11,8				50,4	1,8		15,1	
US0001	28/09/2007	20,2	8,9				51,3	1,5		17,7	
US0001	29/09/2007	22	15,7				54,2	3,8		11,5	
US0001	30/09/2007	22,1	16,8				68,1	3,8		7,5	
US0001	01/10/2007	24,1	17				70,9	2,3		14,6	
US0001	02/10/2007	18,3	13,6				83,8	2,8		3,9	
US0001	03/10/2007	20	11,2				54,9	2,2		17,5	
US0001	04/10/2007	21,9	12,9				76,2	2,6		13	
US0001	05/10/2007	23,9	18,2				78	2,8		12,3	
US0001	06/10/2007	24,6	18,6				76,4	3,1		13,8	
US0001	07/10/2007	21,4	19,1				84,9	2,5		7,2	
US0001	08/10/2007	17,4	11,5				70,1	2,8		13,6	
US0001	09/10/2007	20	8,9				55,6	3		16,3	
US0001	10/10/2007	11,7	4,6				63,8	4		12,4	
US0001	11/10/2007	13,9	2,5				75,4	1,7		12,5	
US0001	12/10/2007	18,4	7,2				70,6	1,9		11,5	
US0001	13/10/2007	14,7	12,7				93,4	2,2		2,7	
US0001	14/10/2007	14,4	13,1				95,8	2,6		2,2	
US0001	15/10/2007	15,4	13				92,7	2,4		3,1	
US0001	16/10/2007	14	11,3				87,8	2,4		3,8	
US0001	17/10/2007	13,9	10,9				91,9	2,8		3,4	
US0001	18/10/2007	15,3	13				91,3	3,6		3,4	
US0001	19/10/2007	14,5	9,7				68,5	4,2		9,8	
US0001	20/10/2007	17,1	8,1				57,2	2,4		13,9	
US0001	21/10/2007	15,8	11,4				69,6	3,1		7	
US0001	22/10/2007	12,2	1,7				68,4	2,6		5,7	
US0001	23/10/2007	19,4	0				56	2,5		13,8	
US0001	24/10/2007	14,7	0,6				55,9	2,6		13,7	
US0001	25/10/2007	14,8	-0,6				64,7	1,5		13,6	
US0001	26/10/2007	12,1	5,5				78,6	1,6		4,8	
US0001	27/10/2007	14,1	2,2				50,1	2,8		13	
US0001	28/10/2007	13,7	-1,7				50,9	2,3		12,9	
US0001	29/10/2007	15,6	6				57,4	3,5		12,3	
US0001	30/10/2007	15,7	9,4				66	4		9,4	
US0001	31/10/2007	14,8	1,6				48,7	3		11,2	
US0001	01/11/2007	13,4	-2,3				47,7	2,1		12,3	
US0001	02/11/2007	13,4	0,3				49,6	2,1		11,2	
US0001	03/11/2007	10,5	-1,6				45,1	2,4		8,7	
US0001	04/11/2007	12,8	0,9				38,4	3,2		10,5	
US0001	05/11/2007	12,2	-1,6				43,6	4,1		10,7	
US0001	06/11/2007	9,3	-5,8				56	2,8		11,6	
US0001	07/11/2007	7,3	-7,2				56,3	2,6		8,8	
US0001	08/11/2007	8,2	-1,2				57,8	2		7,3	
US0001	09/11/2007	10,2	-3,2				66,4	1,6		10,6	
US0001	10/11/2007	8,6	-0,9				64	3,2		5,6	
US0001	11/11/2007	13	7,4				78,9	2,9		5,1	
US0001	12/11/2007	12,5	-0,5				52	2,3		6,8	
US0001	13/11/2007	14,5	-3,6				52,2	2,5		7,2	
US0001	14/11/2007	8,5	2,6				43,8	4,8		6,7	
US0001	15/11/2007	9	-4,3				49,2	2,8		10,2	
US0001	16/11/2007	10,5	0,1				38,8	2,5		9,7	
US0001	17/11/2007	10,2	1,6				58,6	2,7		7,9	
US0001	18/11/2007	6,2	1,5				88,6	3,7		3,4	
US0001	19/11/2007	11,1	3,2				80,7	3		8,2	
US0001	20/11/2007	7	0,5				91,3	4,8		1,2	
US0001	21/11/2007	3,9	-5,9				79,3	5,7		2,2	
US0001	22/11/2007	2,3	-8,8				78,4	3		3,7	
US0001	23/11/2007	0,7	-12,2				73,2	3,4		9,2	
US0001	24/11/2007	0,2	-5,5				78,8	4		5,4	
US0001	25/11/2007	2,3	-5				77,9	4,1		9,2	
US0001	26/11/2007	3,7	-5				68,2	2,6		8,6	
US0001	27/11/2007	0,4	-8,9				49,3	3,7		7	
US0001	28/11/2007	0	-8,4				56,4	4		5,3	
US0001	29/11/2007	-0,1	-9,4				52,8	2,2		7,2	
US0001	30/11/2007	-0,3	-11,1				51,1	2,7		8	
US0001	01/12/2007	6,1	-7,1				86,6	4,1		0,1	
US0001	02/12/2007	0,9	-10,3				87,1	6,4		5,1	
US0001	03/12/2007	1,3	-10,2				82,7	2,3		7,9	
US0001	04/12/2007	3,3	-5,7				92,6	1,4		4,2	
US0001	05/12/2007	2,2	-10,2				86	4,8		9,1	
US0001	06/12/2007	-3,8	-11,4				94,5	2,9		2,5	
US0001	07/12/2007	-3,3	-9,7				90	1		6,2	
US0001	08/12/2007	-8,9	-12,8				83,3	4,3		2,8	
US0001	09/12/2007	-9,8	-12,2				92,2	3,3		3,2	
US0001	10/12/2007	-4,1	-11,9				94,7	1,4		5,6	
US0001	11/12/2007	-2,9	-7,2				94,6	3,9		3,3	
US0001	12/12/2007	-4,3	-9,1				89,7	2,1		4,9	
US0001	13/12/2007	-0,4	-8				86,4	3,9		7,6	
US0001	14/12/2007	-6,2	-12,5				84,1	2,2		7,6	
US0001	15/12/2007	-8,3	-14				81,1	2,8		5,5	
US0001	16/12/2007	-7,1	-13,6				93,9	2		5,9	
US0001	17/12/2007	-2	-14,9				92,1	1,6		7,9	
US0001	18/12/2007	-1	-8,5				86,6	2,4		8	
US0001	19/12/2007	-1	-11,8				93,1	1,4		7,2	
US0001	20/12/2007	1,3	-3,7				93,7	1,1		7,7	
US0001	21/12/2007	2,1	-1,1				100	3		3,5	
US0001	22/12/2007	1,9	-11,1				87,6	6,1		2,4	
US0001	23/12/2007	-4,3	-13,9				80,5	9,6		7,2	
US0001	24/12/2007	-4,3	-8,4				93,5	4,1		3	
US0001	25/12/2007	3,9	-8,4				84,7	2,3		8,3	
US0001	26/12/2007	-1,8	-7,1				97,5	3,5		4,2	
US0001	27/12/2007	-4	-7,3				91,4	1,9		2,8	
US0001	28/12/2007	-3,6	-8,8				93,9	2,2		6	
US0001	29/12/2007	-4,7	-11,5				92	1,1		6,9	
US0001	30/12/2007	-4,8	-14,5				94,8	1,6		5,8	
US0001	31/12/2007	-7,5	-15,5				92,6	3		5,5	
US0001	01/01/2008	-9,6	-16,4				83,2	7,3		7,2	
US0001	02/01/2008	-10	-18,2				80	2,2		8,7	
US0001	03/01/2008	-1,1	-15,8				74,3	4,5		8,7	
US0001	04/01/2008	-0,1	-6,3				80,5	4,7		5,8	
US0001	05/01/2008	3,7	-4				96,4	3,4		7,5	
US0001	06/01/2008	4,5	-0,3				96,9	2,2		5,9	
US0001	07/01/2008	4,9	-2,9				98,6	1,7		5,5	
US0001	08/01/2008	1,3	-3,6				92,9	3,6		2,7	
US0001	09/01/2008	0,7	-6,2				91,9	2,6		4,4	
US0001	10/01/2008	0,1	-2,4				94,2	3,2		1,9	
US0001	11/01/2008	-0,2	-6,5				93,3	2,9		6,9	
US0001	12/01/2008	-3	-9,8				92,3	3,5		3,7	
US0001	13/01/2008	-2,9	-10,8				89,4	2,5		7,5	
US0001	14/01/2008	-5,4	-14,9				80,7	4,9		9,3	
US0001	15/01/2008	-6	-16,4				81,2	3,5		9,3	
US0001	16/01/2008	-2,8	-10,2				87,6	3,9		3,5	
US0001	17/01/2008	-10,2	-20,4				85,1	3,9		9,2	
US0001	18/01/2008	-10,3	-20				73,6	4,3		8,5	
US0001	19/01/2008	-16,3	-23,5				75	2,4		10,4	
US0001	20/01/2008	-12,1	-23,2				75,3	2,1		7,4	
US0001	21/01/2008	-8,8	-13,7				91,8	4,4		5	
US0001	22/01/2008	-9,6	-22,2				80,4	5		10,7	
US0001	23/01/2008	-11,8	-23				83,4	3		7,4	
US0001	24/01/2008	-13,1	-27,1				76,7	1,1		11	
US0001	25/01/2008	-4,8	-20,9				87,7	2,7		4,7	
US0001	26/01/2008	-1,3	-13,7				84	2,6		10,1	
US0001	27/01/2008	4,4	-10,4				78,1	1,9		10,4	
US0001	28/01/2008	7,1	2,4				83,6	3,5		6,9	
US0001	29/01/2008	4,3	-18,9				78	8,9		3	
US0001	30/01/2008	-13,3	-20				66,6	2,9		6,1	
US0001	31/01/2008	-5	-14,4				82,4	2,6		7,7	
US0001	01/02/2008	-1,3	-12,2				90,5	1,9		6,5	
US0001	02/02/2008	-1	-6,3				91,8	1,5		4,7	
US0001	03/02/2008	-1	-5,8				96,6	1,8		3,3	
US0001	04/02/2008	1,2	-3,1				96,8	1,9		3	
US0001	05/02/2008	-0,1	-6,6				98,5	6		2,6	
US0001	06/02/2008	-4,7	-8,4				96,8	4,9		7,8	
US0001	07/02/2008	-5,3	-9,7				97,6	0,6		8,7	
US0001	08/02/2008	0,4	-8,9				92,3	3,1		12,1	
US0001	09/02/2008	-1,2	-15,3				87,1	6,2		9,2	
US0001	10/02/2008	-15,3	-20,6				61,4	4,4		10,8	
US0001	11/02/2008	-14,8	-18,1				84,2	2,9		5,1	
US0001	12/02/2008	-11,4	-21,4				77,5	1,4		12,7	
US0001	13/02/2008	-4,7	-22,6				84,2	2,8		9,7	
US0001	14/02/2008	-1,4	-16,6				81,8	4,8		4	
US0001	15/02/2008	-8,2	-19				61,3	1,3		13,8	
US0001	16/02/2008	0,8	-13,6				67,1	2,4		13,9	
US0001	17/02/2008	0,5	-7,1				85,9	6,9		5,5	
US0001	18/02/2008	-7,2	-16,5				65,6	7,8		13,1	
US0001	19/02/2008	-5,8	-20,2				69,3	4,4		10,7	
US0001	20/02/2008	-15,1	-25,7				66,3	2,7		15,1	
US0001	21/02/2008	-9,3	-18,8				75	1,5		6,1	
US0001	22/02/2008	-4,2	-14,2				75,9	1,2		14,7	
US0001	23/02/2008	-0,2	-13,3				79,3	2		14,7	
US0001	24/02/2008	4,4	-7,1				85,2	1,6		11,8	
US0001	25/02/2008	0,9	-4,4				95,1	3,7		1	
US0001	26/02/2008	-4,2	-10				76,8	6,3		12,3	
US0001	27/02/2008	-4,3	-11,2				78	2,2		16	
US0001	28/02/2008	0,7	-9,1				89,2	3,5		6,9	
US0001	29/02/2008	3,8	-2,1				75,3	5,9		16,8	
US0001	01/03/2008	3,4	-3,8				80,6	2,5		13,4	
US0001	02/03/2008	13	-2,2				88,4	3,9		8,8	
US0001	03/03/2008	-2,2	-10,1				72,8	5,5		14,8	
US0001	04/03/2008	-2,5	-9,6				69,9	1,1		14,3	
US0001	05/03/2008	-1,8	-10				79,5	3		7,5	
US0001	06/03/2008	-1,7	-11,4				75,8	1,4		14,3	
US0001	07/03/2008	-6,6	-14,9				64,5	4,7		17,4	
US0001	08/03/2008	-3,4	-15,9				59,3	2,4		15,6	
US0001	09/03/2008	-0,6	-6,8				71,5	3,1		16	
US0001	10/03/2008	1	-9,4				71,8	1,3		18,2	
US0001	11/03/2008	10,1	-3,5				74,7	3,3		15,6	
US0001	12/03/2008	13,6	0,7				79,9	4,4		13,7	
US0001	13/03/2008	13,6	0,6				67,3	2,8		18,6	
US0001	14/03/2008	8	-0,3				77,8	3,2		15,7	
US0001	15/03/2008	0,8	-1,6				77,7	3,5		6,5	
US0001	16/03/2008	4,1	-1,1				68,2	2		11,4	
US0001	17/03/2008	2,3	-0,3				94,3	2,5		1,9	
US0001	18/03/2008	5,4	1				91,3	2,5		4,8	
US0001	19/03/2008	10,4	-1,1				75	1,9		17,2	
US0001	20/03/2008	12,5	0,1				73,9	2,9		16,6	
US0001	21/03/2008	6,2	-0,2				84,6	3,8		7,4	
US0001	22/03/2008	4,2	-0,9				78,3	1,9		7,3	
US0001	23/03/2008	-0,2	-4,2				79,9	2,8		7,4	
US0001	24/03/2008	8,5	-6				62	3,9		19	
US0001	25/03/2008	11,5	-1,7				58,7	5,4		20,5	
US0001	26/03/2008	10,2	-3				65,4	1,5		10,7	
US0001	27/03/2008	2,1	-3,6				90,8	4,6		8,6	
US0001	28/03/2008	4,1	-7,7				57,7	2,4		22,5	
US0001	29/03/2008	8,6	-2				55,9	4,7		18,2	
US0001	30/03/2008	8,5	3,4				80,8	2,1		4,1	
US0001	31/03/2008	5,2	0,5				93,5	4,6		1,6	
US0001	01/04/2008	6,8	-1,2				74,7	3,6		12	
US0001	02/04/2008	10,7	-2,8				63,3	2,1		19	
US0001	03/04/2008	4,5	0,8				86,4	1,3		2,8	
US0001	04/04/2008	15	-1,1				63,5	2,6		20,5	
US0001	05/04/2008	17,2	3,7				52	5,1		21,8	
US0001	06/04/2008	16	1				65,9	5,1		9,9	
US0001	07/04/2008	12	-0,3				62,4	5,1		13,6	
US0001	08/04/2008	5,7	1,2				81,2	2,7		5,5	
US0001	09/04/2008	10	-1,2				76,2	1,9		13,9	
US0001	10/04/2008	10,8	2,9				92,7	5,3		2,2	
US0001	11/04/2008	9	0,1				89,9	5,6		6,3	
US0001	12/04/2008	0,5	-1,1				84,5	6		6,1	
US0001	13/04/2008	7,3	-1,3				58,8	4,8		23,8	
US0001	14/04/2008	11,8	-2,6				52,8	1,6		25,3	
US0001	15/04/2008	19,2	1,7				44,8	6,5		24,7	
US0001	16/04/2008	24,4	9,6				50,1	7,2		22,6	
US0001	17/04/2008	9,6	4,9				85,4	6,9		1,8	
US0001	18/04/2008	9,1	5				94,6	4,7		2,9	
US0001	19/04/2008	11,2	5,2				90,2	2,8		6,6	
US0001	20/04/2008	18,6	8,2				81,6	3,5		17,5	
US0001	21/04/2008	22,2	7,8				77,3	4		12,5	
US0001	22/04/2008	21,2	5,5				67,5	3,2		23,9	
US0001	23/04/2008	23,7	8,3				52,1	3,8		25,4	
US0001	24/04/2008	22,2	14				86,8	4		11	
US0001	25/04/2008	17,3	1				86,7	6,2		6,8	
US0001	26/04/2008	12,1	0,3				56,9	7,2		24,5	
US0001	27/04/2008	12,4	1,3				59,6	3,8		22	
US0001	28/04/2008	6,7	-1,9				60,8	4,5		20,9	
US0001	29/04/2008	11,8	-2,3				56,3	1,9		17,6	
US0001	30/04/2008	19,9	2				61,9	4,4		20,8	
US0001	01/05/2008	24	11,5				68,8	4,7		13	
US0001	02/05/2008	18,6	4,7				82,3	4,9		7,9	
US0001	03/05/2008	13,9	4,1				60,3	5,9		27,2	
US0001	04/05/2008	21,4	2,1				46,3	3,6		26,4	
US0001	05/05/2008	24,7	6,4				40,7	2,8		26,4	
US0001	06/05/2008	27,1	10,5				60,3	3,3		23,5	
US0001	07/05/2008	17,5	9,7				77	4,1		15,3	
US0001	08/05/2008	18,7	6,5				55,1	1,9		25,9	
US0001	09/05/2008	18,6	10,1				70,6	1,6		19	
US0001	10/05/2008	16,1	9,5				86,9	3		7,3	
US0001	11/05/2008	15,2	4,3				72,2	6,1		25,3	
US0001	12/05/2008	20,4	5,3				63,4	5,1		26,7	
US0001	13/05/2008	17,5	8,1				80	4,3		5,4	
US0001	14/05/2008	19,1	4,9				61,5	2,4		26,5	
US0001	15/05/2008	21,7	7,2				55,8	1,4		28,2	
US0001	16/05/2008	24,6	7,7				49	3,8		26,9	
US0001	17/05/2008	27,4	13,6				41,6	2,3		26,6	
US0001	18/05/2008	20,1	9				42,1	2,5		28,5	
US0001	19/05/2008	23,2	10,1				56,6	2,3		22,5	
US0001	20/05/2008	19,7	7,7				57,3	3		24,4	
US0001	21/05/2008	22,5	5,1				45,6	1,7		29,2	
US0001	22/05/2008	16,5	10,8				66,4	2,9		7,5	
US0001	23/05/2008	15,6	10,2				88,2	5,5		11,5	
US0001	24/05/2008	18,3	9				92,6	5,7		12,7	
US0001	25/05/2008	29,9	14,4				89	4,3		17,5	
US0001	26/05/2008	26,2	14,8				63,7	2,4		22,7	
US0001	27/05/2008	16,3	7,7				91,5	3,9		6,6	
US0001	28/05/2008	17,6	8,4				76,4	2,5		15,2	
US0001	29/05/2008	19,1	11,3				89,9	4,3		4,9	
US0001	30/05/2008	25,6	15,6				84,3	2,8		23,2	
US0001	31/05/2008	26,8	13,4				69	2,2		27,7	
US0001	01/06/2008	28,2	14,8				57,5	1,3		27,2	
US0001	02/06/2008	24,9	16,9				87,7	2,3		15	
US0001	03/06/2008	21,3	14,5				93,3	3,7		11,1	
US0001	04/06/2008	21,8	16				96,8	2,8		8,9	
US0001	05/06/2008	27,8	17,4				89,6	3,5		16,6	
US0001	06/06/2008	23,6	17,8				81,7	5		22,1	
US0001	07/06/2008	30,3	16,8				85,9	4,5		18,9	
US0001	08/06/2008	24,7	17,6				97,3	3,3		3,8	
US0001	09/06/2008	24,5	14,7				73,5	1,8		22,9	
US0001	10/06/2008	27,8	12,6				75,6	2,4		27,8	
US0001	11/06/2008	27,8	16,8				87,8	4,1		14,8	
US0001	12/06/2008	26	15,4				84,2	2		21,1	
US0001	13/06/2008	24,7	14,4				60,6	2,5		28,2	
US0001	14/06/2008	29,6	13,4				58,8	3,4		27,1	
US0001	15/06/2008	27,5	16,2				63	2,1		20,4	
US0001	16/06/2008	23,4	13				51,5	2,6		29,8	
US0001	17/06/2008	25,7	13,5				46,4	1,4		29,6	
US0001	18/06/2008	28	14,6				49	1,4		27,6	
US0001	19/06/2008	28,4	15,7				61,6	1,6		21,1	
US0001	20/06/2008	30,1	14,1				59,4	1,5		25,4	
US0001	21/06/2008	28,3	15,9				59,4	2,1		24,4	
US0001	22/06/2008	27	15,4				49,1	2,1		28,3	
US0001	23/06/2008	27,8	14				54,8	1,2		26,8	
US0001	24/06/2008	25,8	17,5				78,1	2,1		14	
US0001	25/06/2008	31,2	16,4				83,3	2		20,8	
US0001	26/06/2008	22,8	16,7				95,1	2,4		5,9	
US0001	27/06/2008	28,6	17,8				87,1	2,4		20,4	
US0001	28/06/2008	22,5	13,8				74,4	3,4		19,1	
US0001	29/06/2008	26,1	15,8				60,6	3,2		27,1	
US0001	30/06/2008	26,9	14,7				50,4	2,2		29,9	
US0001	01/07/2008	28,7	14,1				64,2	2,5		28,3	
US0001	02/07/2008	30,2	19,3				66,2	3,4		20,6	
US0001	03/07/2008	25,7	13,8				60,9	1,9		20,8	
US0001	04/07/2008	26,1	13,9				69,3	1,8		22	
US0001	05/07/2008	27	14,7				66,2	3,6		27,8	
US0001	06/07/2008	31,2	19,5				81,3	2,7		21,5	
US0001	07/07/2008	33,2	20,2				88,5	2,7		21,3	
US0001	08/07/2008	28,3	19,5				82,1	2,2		17,4	
US0001	09/07/2008	28,3	17,8				74,6	1,7		22,1	
US0001	10/07/2008	30,2	19,9				86,5	2,7		22,2	
US0001	11/07/2008	30,7	21,5				83,1	4,1		27,4	
US0001	12/07/2008	24,3	14,3				73,5	2,4		20,6	
US0001	13/07/2008	27	12,5				63,1	2,1		29,1	
US0001	14/07/2008	31,1	14,3				68,5	1,7		28,1	
US0001	15/07/2008	32,2	18,8				73,5	2,6		26,6	
US0001	16/07/2008	27,6	20,5				86,8	1,8		14	
US0001	17/07/2008	31,4	19				87,5	3,8		20,2	
US0001	18/07/2008	26,1	19,1				92,5	2,3		15,2	
US0001	19/07/2008	27,9	17,6				92,8	2,3		20,4	
US0001	20/07/2008	31,4	18,8				86,7	1,4		25,7	
US0001	21/07/2008	27,5	17,8				87,1	2,5		21,2	
US0001	22/07/2008	27,7	17,2				77,4	2,3		27,7	
US0001	23/07/2008	25,6	16,4				76,3	3,3		23,2	
US0001	24/07/2008	20,4	15,9				98,7	2,7		4,8	
US0001	25/07/2008	26,7	19				97,3	1,8		10	
US0001	26/07/2008	28,5	18,1				71,6	1,6		22,5	
US0001	27/07/2008	29,4	16,9				91,4	2,4		16,1	
US0001	28/07/2008	29	19,3				92,3	2,3		22,5	
US0001	29/07/2008	30,1	20,3				94,4	2,4		16,5	
US0001	30/07/2008	29,6	18,6				89	2,1		25,1	
US0001	31/07/2008	30,3	19,3				89,4	2,5		23,7	
US0001	01/08/2008	28,6	18,4				82,6	2,8		25,9	
US0001	02/08/2008	27,9	15,9				74,1	3,1		26	
US0001	03/08/2008	34,8	20,8				83,2	3,5		24,3	
US0001	04/08/2008	32,1	22,5				87,5	3,2		19,1	
US0001	05/08/2008	27,1	15,1				83,9	2,5		15,6	
US0001	06/08/2008	25,4	14,7				84,3	1,9		13,5	
US0001	07/08/2008	27,6	17,2				71,8	2,8		25,7	
US0001	08/08/2008	27,4	14,7				71,2	1,7		24,5	
US0001	09/08/2008	29,1	17,4				81,9	2,3		23,9	
US0001	10/08/2008	25,9	16,7				86,4	2,3		25,3	
US0001	11/08/2008	24,7	13,6				81,7	2,6		20,9	
US0001	12/08/2008	22,1	15,9				93,7	2,1		9,6	
US0001	13/08/2008	28,3	14,3				78,7	1,5		22	
US0001	14/08/2008	27,5	15,7				80,9	1,6		22,8	
US0001	15/08/2008	25,1	14,8				79,3	2,2		21,9	
US0001	16/08/2008	26,4	14				70,3	1,5		24	
US0001	17/08/2008	27,1	15,1				71,6	2,4		23,8	
US0001	18/08/2008	28,8	14,5				77,3	2,4		22,3	
US0001	19/08/2008	29,5	15,5				72,3	1,7		23,6	
US0001	20/08/2008	27,1	16,3				82,7	2,4		21,4	
US0001	21/08/2008	21,5	18,2				96,7	2,5		3,9	
US0001	22/08/2008	29,9	19,3				86,9	3,6		21	
US0001	23/08/2008	24,8	15,5				75,2	3,1		23,4	
US0001	24/08/2008	24,3	12,4				70,6	2,3		23,2	
US0001	25/08/2008	24,9	11,8				75,1	1,9		23,1	
US0001	26/08/2008	24,3	12,1				79,9	2,8		21	
US0001	27/08/2008	24,8	14,1				92,4	2,9		9,2	
US0001	28/08/2008	28,1	16,3				84,8	2,9		19,9	
US0001	29/08/2008	27,3	11,4				63,6	2,1		23,5	
US0001	30/08/2008	28,3	13,2				70,3	2,3		22,4	
US0001	31/08/2008	28,6	13,9				77,4	3,6		22,8	
US0001	01/09/2008	30,4	17,2				81,9	3,5		19,5	
US0001	02/09/2008	27,7	14,4				86,6	4		14,9	
US0001	03/09/2008	18,8	10,5				76,4	3,4		15	
US0001	04/09/2008	19	9,9				88,7	2,4		11,4	
US0001	05/09/2008	21,3	8,2				92,3	2		12	
US0001	06/09/2008	19	9				90,5	1,7		12,4	
US0001	07/09/2008	21,3	9,1				87,5	2,8		17,3	
US0001	08/09/2008	15,2	7,2				94,4	2,4		6,3	
US0001	09/09/2008	20,2	5,9				73,9	2,4		21,3	
US0001	10/09/2008	22,1	11,2				79,5	4,3		14	
US0001	11/09/2008	24,1	15,9				96,5	3,3		4,3	
US0001	12/09/2008	19,7	16,8				99,9	2,2		2,4	
US0001	13/09/2008	23,8	14,7				93,3	2,9		8,1	
US0001	14/09/2008	16,4	11,2				93,5	4,8		8,7	
US0001	15/09/2008	19,6	6,9				76,3	2,7		20,3	
US0001	16/09/2008	26,9	8,3				71,1	2,7		20,3	
US0001	17/09/2008	29,1	11				72,5	1,8		19,6	
US0001	18/09/2008	26,5	13,9				78,4	2,4		19,1	
US0001	19/09/2008	26	12,5				81,4	3,4		18,6	
US0001	20/09/2008	26,8	11,8				65,9	1,9		18,1	
US0001	21/09/2008	25	11,7				85,4	3,3		16,3	
US0001	22/09/2008	22,7	14,6				95,5	3,9		4,7	
US0001	23/09/2008	27,6	16,4				88	4,1		13,5	
US0001	24/09/2008	26,9	14,7				81,4	1,5		12	
US0001	25/09/2008	26,2	12,3				81,2	2,4		17	
US0001	26/09/2008	27,5	14,1				79,8	2,7		17,6	
US0001	27/09/2008	26,4	12,9				82,8	2,7		15,6	
US0001	28/09/2008	21,3	11,5				99,1	2		7,3	
US0001	29/09/2008	20,2	8,7				73,8	3,9		16,2	
US0001	30/09/2008	19	5,6				71,9	3,2		17,6	
US0001	01/10/2008	16,2	6				77,7	3,2		16,1	
US0001	02/10/2008	20,3	3				72,8	2,3		17,3	
US0001	03/10/2008	19,3	7,5				68	2,5		16,7	
US0001	04/10/2008	21,1	4,8				76,9	3,1		15,9	
US0001	05/10/2008	25,2	13,1				76,8	4,2		13,5	
US0001	06/10/2008	24,8	15,3				87,1	4,3		10,4	
US0001	07/10/2008	17	7,1				97,5	4,3		2,4	
US0001	08/10/2008	21,9	5,2				66,5	3,2		16,3	
US0001	09/10/2008	20,1	7,6				56,8	2,2		16,3	
US0001	10/10/2008	23,3	8,3				61,4	4		15,8	
US0001	11/10/2008	25,6	11,4				79,8	3,9		14,3	
US0001	12/10/2008	24,2	16,3				83,6	4,3		8,4	
US0001	13/10/2008	19,6	7				99,5	3,4		2,2	
US0001	14/10/2008	13	3,3				91,5	2,1		6,2	
US0001	15/10/2008	14,2	3,2				83,8	3,3		9,7	
US0001	16/10/2008	14,3	1,1				67,5	1,8		14,9	
US0001	17/10/2008	9	6				89,5	1,9		1,9	
US0001	18/10/2008	13,5	2,1				88,9	2,7		12,8	
US0001	19/10/2008	22,3	6,9				70	4		12,8	
US0001	20/10/2008	16,5	2,6				61,3	4,1		14	
US0001	21/10/2008	10,2	-0,3				64,1	2,9		5,2	
US0001	22/10/2008	9,7	5,5				81,1	5,4		3	
US0001	23/10/2008	9	4,4				83,8	3,7		2,6	
US0001	24/10/2008	8,4	1,6				92,4	2,3		4,1	
US0001	25/10/2008	17,5	1,6				72,5	5		13,3	
US0001	26/10/2008	10	1,4				59,3	8,6		12,9	
US0001	27/10/2008	4,7	-3,4				63,1	5		7,2	
US0001	28/10/2008	10,1	-5,3				56,8	2,8		12,9	
US0001	29/10/2008	17,1	0,1				53	2		12,7	
US0001	30/10/2008	22,1	1,6				62,7	2,9		12,1	
US0001	31/10/2008	23,6	6,7				71	1,6		11,3	
US0001	01/11/2008	19,4	4,6				72,4	2,2		10,7	
US0001	02/11/2008	24,3	8,9				75,2	3,3		9,1	
US0001	03/11/2008	24,3	10,6				74,5	3,9		11,2	
US0001	04/11/2008	22,2	13				67,6	4,7		10,6	
US0001	05/11/2008	18,4	12,2				82	4,8		4	
US0001	06/11/2008	12,5	3				90,4	5,5		5,1	
US0001	07/11/2008	3	-0,3				90,3	7,5		2,9	
US0001	08/11/2008	0,3	-2,9				86,7	6,8		2,9	
US0001	09/11/2008	-1,9	-6,3				84,7	4,1		4,8	
US0001	10/11/2008	0,1	-7,3				91,2	2,3		6,7	
US0001	11/11/2008	4,6	-0,1				100	3,1		0,7	
US0001	12/11/2008	5,8	2				99,7	2,6		3	
US0001	13/11/2008	11,3	2,5				97,9	4,3		3,9	
US0001	14/11/2008	7,6	-0,4				94,8	4		2,5	
US0001	15/11/2008	2,4	-3,7				78	5,1		6,2	
US0001	16/11/2008	5,6	-4,3				76,3	4,5		6,8	
US0001	17/11/2008	2	-6,3				72,8	4,3		8,7	
US0001	18/11/2008	0,7	-8,5				76,2	3,4		7,5	
US0001	19/11/2008	8,3	-4				74	5,6		8,9	
US0001	20/11/2008	-1	-10,7				65,2	6,6		7,9	
US0001	21/11/2008	-3,6	-14,2				67	3		8,5	
US0001	22/11/2008	-0,9	-5,2				67	3		3,1	
US0001	23/11/2008	8,9	-9,7				83,1	2,4		8,5	
US0001	24/11/2008	6,4	-3,1				68,9	5,7		9,5	
