Jour	NbJas	NumPhase	DegresDuJour	Lai	FTSW	Cstr	Eto	ETM	ETR	Sla	Assim	DayLength	Par	RgCalc	VDPCalc	TMoyCalc	HMoyCalc	EauDispo	StockSurface	StockRac	RURac	Kcp	Kce	EvapPot	Evap	TrPot	Tr	Lr	Dr	SumDegresDay	BiomasseTotale	BiomasseAerienne	BiomasseFeuilles	BiomasseTiges	BiomasseVegetative	BiomasseRacinaire	Rdt	VitesseRacinaire	FESW	Kc	Ltr	DRespMaint	DBiomTot	DRdtPot	Reallocation	RdtPot	RayExtra	SumDDPhasePrec	SeuilTemp	TMinMoy	TMaxMoy	FtswMoy	IrrigTotDay	Conversion	StockTotal	BiomMc	StockMc	LitFeuilles	LitTiges	FeuillesUp	TigesUp	Hum	EToCO2
06/11/2012	192	0	0	0	0,40348164242471	0,684380997554329	0,86898740189167	0,473807086976642	0,473807086976642	0	0	9,85564716796843	2,95	5,9	0	6,9	85,2	1,3	28,5661929130234	0	0	0	0,545240455667397	0,473807086976642	0,473807086976642	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	1	0,545240455667397	0,545240455667397	0	0	0	0	0	16,4210800726711	1685,85	1685,85	3,9	9,9	5,1	0	0	134,788850802362	0	0	0	0	767,283558848157	9321,37675690339	135,262657889339	0,86898740189167
07/11/2012	193	0	0	0	0,40348164242471	0,684380997554329	1,00516889642841	0,548058747111321	0,530320748508443	0	0	9,81818002683315	2,6	5,2	0	3,15	79,8	0	28,0358721645149	0	0	0	0,545240455667397	0,548058747111321	0,530320748508443	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,983684328960859	0,545240455667397	0,545240455667397	0	0	0	0	0	16,2392580339834	1685,85	1685,85	-0,5	6,8	2,7	0	0	134,258530053853	0	0	0	0	767,283558848157	9321,37675690339	135,262657889339	1,00516889642841
08/11/2012	194	0	0	0	0,40348164242471	0,684380997554329	1,18111052828487	0,643989242635602	0,600224240729452	0	0	9,78125618618402	5,35	10,7	0	7,4	73,4	0	27,4356479237855	0	0	0	0,545240455667397	0,643989242635602	0,600224240729452	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,965422595196795	0,545240455667397	0,545240455667397	0	0	0	0	0	16,0609869028952	1685,85	1685,85	-0,8	15,6	3,2	0	0	133,658305813124	0	0	0	0	767,283558848157	9321,37675690339	135,262657889339	1,18111052828487
09/11/2012	195	0	0	0	0,40348164242471	0,684380997554329	0,979889859921601	0,534275593727516	0,476872802010568	0	0	9,74489229185855	3,6	7,2	0	8,65	79,8	0	26,9587751217749	0	0	0	0,545240455667397	0,534275593727516	0,476872802010568	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,944753716383797	0,545240455667397	0,545240455667397	0	0	0	0	0	15,8863205727309	1685,85	1685,85	3,1	14,2	2,5	0	0	133,181433011113	0	0	0	0	767,283558848157	9321,37675690339	135,262657889339	0,979889859921601
10/11/2012	196	0	0	0	0,40348164242471	0,684380997554329	2,11163401011182	1,15134828987614	0,992233323089158	0	0	9,70910513699273	4,3	8,6	0	17,95	72,9	0	25,9665417986857	0	0	0	0,545240455667397	1,15134828987614	0,992233323089158	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,928332476645141	0,545240455667397	0,545240455667397	0	0	0	0	0	15,7153111283349	1685,85	1685,85	11,2	24,7	5,9	0	0	132,189199688024	0	0	0	0	767,283558848157	9321,37675690339	135,262657889339	2,11163401011182
11/11/2012	197	0	0	0	0,40348164242471	0,684380997554329	1,59491908772918	0,869614410146086	0,869614410146086	0	0	9,67391164478578	0,7	1,4	0	6,7	85,2	8,6	28,1703855898539	0	0	0	0,545240455667397	0,869614410146086	0,869614410146086	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	1	0,545240455667397	0,545240455667397	0	0	0	0	0	15,5480088485526	1685,85	1685,85	-5,9	19,3	5,9	0	0	139,919585277878	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,59491908772918
12/11/2012	198	0	0	0	0,40348164242471	0,684380997554329	0,928169059029069	0,506075320681389	0,476219876457999	0	0	9,63932885003442	5,45	10,9	0	-2,75	81,4	0	27,6941657133959	0	0	0	0,545240455667397	0,506075320681389	0,476219876457999	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,970054600201581	0,545240455667397	0,545240455667397	0	0	0	0	0	15,3844622119159	1685,85	1685,85	-6,9	1,4	5,3	0	0	139,44336540142	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,928169059029069
13/11/2012	199	0	0	0	0,40348164242471	0,684380997554329	0,995244521128664	0,542647576200673	0,493515976524136	0	0	9,60537387944273	4,6	9,2	0	0,65	65,5	0	27,2006497368718	0	0	0	0,545240455667397	0,542647576200673	0,493515976524136	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,953655844125204	0,545240455667397	0,545240455667397	0	0	0	0	0	15,224717905469	1685,85	1685,85	-7,5	8,8	2,9	0	0	138,949849424896	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,995244521128664
14/11/2012	200	0	0	0	0,40348164242471	0,684380997554329	1,29931112399488	0,708436989300689	0,62153638974093	0	0	9,5720639307192	5,05	10,1	0	6,75	60	0	26,5791133471308	0	0	0	0,545240455667397	0,708436989300689	0,62153638974093	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,936661492316521	0,545240455667397	0,545240455667397	0	0	0	0	0	15,0688208366588	1685,85	1685,85	0,1	13,4	3	0	0	138,328313035155	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,29931112399488
15/11/2012	201	0	0	0	0,40348164242471	0,684380997554329	1,15877373689194	0,631810320318374	0,529266577829959	0	0	9,53941625047903	4,85	9,7	0	7,25	74,9	0	26,0498467693009	0	0	0	0,545240455667397	0,631810320318374	0,529266577829959	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,915258724074754	0,545240455667397	0,545240455667397	0	0	0	0	0	14,9168141482016	1685,85	1685,85	0	14,5	2,9	0	0	137,799046457325	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,15877373689194
16/11/2012	202	0	0	0	0,40348164242471	0,684380997554329	1,18911584952166	0,648354067634514	0,521710241003612	0	0	9,5074481109762	5,05	10,1	0	3,85	69,9	0	25,5281365282973	0	0	0	0,545240455667397	0,648354067634514	0,521710241003612	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,897033290953888	0,545240455667397	0,545240455667397	0	0	0	0	0	14,7687392358261	1685,85	1685,85	-4,2	11,9	2,1	0	0	137,277336216322	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,18911584952166
17/11/2012	203	0	0	0	0,40348164242471	0,684380997554329	1,51358997370723	0,825270486957732	0,637736564613375	0	0	9,47617678569687	4,4	8,8	0	7,4	64,4	0	24,8903999636839	0	0	0	0,545240455667397	0,825270486957732	0,637736564613375	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,87906806226919	0,545240455667397	0,545240455667397	0	0	0	0	0	14,624635768783	1685,85	1685,85	-0,9	15,7	3,5	0	0	136,639599651708	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,51358997370723
18/11/2012	204	0	0	0	0,40348164242471	0,684380997554329	1,92319973594345	1,04860630036522	0,789022458374781	0	0	9,44561952385281	3,15	6,3	0	9,6	60,6	0,3	24,4013775053091	0	0	0	0,545240455667397	1,04860630036522	0,789022458374781	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,867438015278372	0,545240455667397	0,545240455667397	0	0	0	0	0	14,484541712996	1685,85	1685,85	3,3	15,9	3,9	0	0	136,150577193333	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,92319973594345
19/11/2012	205	0	0	0	0,40348164242471	0,684380997554329	0,895562946518324	0,488297149038488	0,353291599076862	0	0	9,41579352382091	4,55	9,1	0	9,75	85,1	0,3	24,3480859062323	0	0	0	0,545240455667397	0,488297149038488	0,353291599076862	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,850598398943152	0,545240455667397	0,545240455667397	0	0	0	0	0	14,3484933567229	1685,85	1685,85	3,8	15,7	2,9	0	0	136,097285594257	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,895562946518324
20/11/2012	206	0	0	0	0,40348164242471	0,684380997554329	0,993891225400459	0,541909704621174	0,380945945141264	0	0	9,38671590558277	4,8	9,6	0	8,55	81,6	0	23,967139961091	0	0	0	0,545240455667397	0,541909704621174	0,380945945141264	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,838432710269706	0,545240455667397	0,545240455667397	0	0	0	0	0	14,2165253385789	1685,85	1685,85	1,8	15,3	2,5	0	0	135,716339649115	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,993891225400459
21/11/2012	207	0	0	0	0,40348164242471	0,684380997554329	2,21033130754851	1,20516204930366	0,820889399089817	0	0	9,3584036822258	4,65	9,3	0	12,35	63,1	0	23,1462505620012	0	0	0	0,545240455667397	1,20516204930366	0,820889399089817	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,82531473695217	0,545240455667397	0,545240455667397	0	0	0	0	0	14,0886706777688	1685,85	1685,85	3,2	21,5	4,4	0	0	134,895450250026	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	2,21033130754851
22/11/2012	208	0	0	0	0,40348164242471	0,684380997554329	2,41003795272679	1,31405019152048	0,834795366875897	0	0	9,33087373057562	3,45	6,9	0	9,9	67,4	0	22,3114551951253	0	0	0	0,545240455667397	1,31405019152048	0,834795366875897	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,797047195661198	0,545240455667397	0,545240455667397	0	0	0	0	0	13,9649608063592	1685,85	1685,85	1,6	18,2	6,5	0	0	134,06065488315	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	2,41003795272679
23/11/2012	209	0	0	0	0,40348164242471	0,684380997554329	1,58066436953309	0,86184216110144	0,508733463027416	0	0	9,30414276103701	4,4	8,8	0	-3,1	60,1	0	21,8027217320979	0	0	0	0,545240455667397	0,86184216110144	0,508733463027416	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,76830079873021	0,545240455667397	0,545240455667397	0	0	0	0	0	13,8454256034176	1685,85	1685,85	-8	1,8	6,8	0	0	133,551921420122	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,58066436953309
24/11/2012	210	0	0	0	0,40348164242471	0,684380997554329	0,610515802181987	0,332877914173853	0,187634710404956	0	0	9,27822728672904	2,7	5,4	0	-4,4	77,1	0	21,6150870216929	0	0	0	0,545240455667397	0,332877914173853	0,187634710404956	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,750782428791249	0,545240455667397	0,545240455667397	0	0	0	0	0	13,7300934308301	1685,85	1685,85	-9,5	0,7	2,8	0	0	133,364286709717	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,610515802181987
25/11/2012	211	0	0	0	0,40348164242471	0,684380997554329	0,598377703280543	0,326259731597894	0,180752464378208	0	0	9,25314359200737	2,2	4,4	0	0,35	75,7	0	21,4343345573147	0	0	0	0,545240455667397	0,326259731597894	0,180752464378208	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,744321178432952	0,545240455667397	0,545240455667397	0	0	0	0	0	13,6189911706052	1685,85	1685,85	-2,1	2,8	3,3	0	0	133,183534245339	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,598377703280543
26/11/2012	212	0	0	0	0,40348164242471	0,684380997554329	0,835339036573479	0,455460636938088	0,248129062864308	0	0	9,22890770047474	2,75	5,5	0	-5,3	70	0	21,1862054944504	0	0	0	0,545240455667397	0,455460636938088	0,248129062864308	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,738096920017724	0,545240455667397	0,545240455667397	0	0	0	0	0	13,5121442634612	1685,85	1685,85	-9,5	-1,1	3,1	0	0	132,935405182475	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,835339036573479
27/11/2012	213	0	0	0	0,40348164242471	0,684380997554329	0,681610720257386	0,37164173970092	0,197805162081653	0	0	9,20553534258764	3,7	7,4	0	-5	70	0	20,9884003323687	0	0	0	0,545240455667397	0,37164173970092	0,197805162081653	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,729552530800634	0,545240455667397	0,545240455667397	0	0	0	0	0	13,4095767484877	1685,85	1685,85	-12	2	3	0	0	132,737600020393	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,681610720257386
28/11/2012	214	0	0	0	0,40348164242471	0,684380997554329	0,558963302092053	0,304769405534024	0,159197712293832	0	0	9,1830419229743	4,4	8,8	0	-0,65	69,4	0	20,8292026200749	0	0	0	0,545240455667397	0,304769405534024	0,159197712293832	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,722741058277161	0,545240455667397	0,545240455667397	0	0	0	0	0	13,3113113036646	1685,85	1685,85	-8	6,7	2,2	0	0	132,578402308099	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,558963302092053
29/11/2012	215	0	0	0	0,40348164242471	0,684380997554329	0,525121705912352	0,286317598212492	0,147299104849706	0	0	9,16144248758569	3,3	6,6	0	4,05	73,4	0	20,6819035152252	0	0	0	0,545240455667397	0,286317598212492	0,147299104849706	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,717259043391009	0,545240455667397	0,545240455667397	0	0	0	0	0	13,2173692870186	1685,85	1685,85	-3,1	11,2	1,8	0	0	132,43110320325	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,525121705912352
30/11/2012	216	0	0	0	0,40348164242471	0,684380997554329	0,520009956947585	0,283530465877685	0,143809482311669	0	0	9,14075169080706	3,55	7,1	0	3,45	86,1	0	20,5380940329135	0	0	0	0,545240455667397	0,283530465877685	0,143809482311669	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,712186760166157	0,545240455667397	0,545240455667397	0	0	0	0	0	13,1277707781899	1685,85	1685,85	-2,9	9,8	1,6	0	0	132,287293720938	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,520009956947585
01/12/2012	217	0	0	0	0,40348164242471	0,684380997554329	0,209296507936061	0,114116923356653	0,0570790986134169	0	0	9,12098376266312	0,6	1,2	0	6,55	97,1	0	20,4810149343001	0	0	0	0,545240455667397	0,114116923356653	0,0570790986134169	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,707234643006664	0,545240455667397	0,545240455667397	0	0	0	0	0	13,0425346201808	1685,85	1685,85	-0,1	13,2	2,3	0	0	132,230214622324	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,209296507936061
02/12/2012	218	0	0	0	0,40348164242471	0,684380997554329	0,508753655119133	0,27739307473961	0,13797656823348	0	0	9,1021524762543	3,55	7,1	0	7,4	89,5	0	20,3430383660666	0	0	0	0,545240455667397	0,27739307473961	0,13797656823348	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,705269109307855	0,545240455667397	0,545240455667397	0	0	0	0	0	12,9616784610532	1685,85	1685,85	2	12,8	2,5	0	0	132,092238054091	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,508753655119133
03/12/2012	219	0	0	0	0,40348164242471	0,684380997554329	0,860828057812872	0,469358282493171	0,23032596439684	0	0	9,08427111556573	2,2	4,4	0	10,75	86,4	0	20,1127124016698	0	0	0	0,545240455667397	0,469358282493171	0,23032596439684	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,700517850071165	0,545240455667397	0,545240455667397	0	0	0	0	0	12,8852187953439	1685,85	1685,85	1,9	19,6	4,8	0	0	131,861912089694	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,860828057812872
04/12/2012	220	0	0	0	0,40348164242471	0,684380997554329	1,79187591900224	0,977003242576216	0,468645086571483	0	0	9,06735244379315	4,25	8,5	0	5,2	60	0	19,6440673150983	0	0	0	0,545240455667397	0,977003242576216	0,468645086571483	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,692586515209015	0,545240455667397	0,545240455667397	0	0	0	0	0	12,8131710049626	1685,85	1685,85	-2,8	13,2	3,4	0	0	131,393267003123	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,79187591900224
05/12/2012	221	0	0	0	0,40348164242471	0,684380997554329	1,4967616631872	0,816095011261679	0,373430964500257	0	0	9,0514086723325	2,8	5,6	0	0,0499999999999998	60,2	0	19,2706363505981	0	0	0	0,545240455667397	0,816095011261679	0,373430964500257	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,676448599004763	0,545240455667397	0,545240455667397	0	0	0	0	0	12,7455493993429	1685,85	1685,85	-5,7	5,8	4,5	0	0	131,019836038622	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	1,4967616631872
06/12/2012	222	0	0	0	0,40348164242471	0,684380997554329	0,896015556973014	0,488543930569043	0,233363367224472	0	0	9,03645143058021	0,7	1,4	0	5,15	71,9	0,8	19,8372729833736	0	0	0	0,545240455667397	0,488543930569043	0,233363367224472	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,691137615378721	0,545240455667397	0,545240455667397	0	0	0	0	0	12,6823672546166	1685,85	1685,85	2	8,3	3,3	0	0	131,586472671398	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,896015556973014
07/12/2012	223	0	0	0	0,40348164242471	0,684380997554329	0,99867616701341	0,544518648366561	0,254087601265289	0	0	9,02249173669198	2,35	4,7	0	1,9	73,4	0	19,5831853821083	0	0	0	0,545240455667397	0,544518648366561	0,254087601265289	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,683101686755289	0,545240455667397	0,545240455667397	0	0	0	0	0	12,6236368515856	1685,85	1685,85	-1	4,8	3,2	0	0	131,332385070133	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,99867616701341
08/12/2012	224	0	0	0	0,40348164242471	0,684380997554329	0,610870082783391	0,333071082290397	0,17224125917369	0	0	9,0095399694458	2,35	4,7	0	-1,1	82,3	1,3	20,7109441229346	0	0	0	0,545240455667397	0,333071082290397	0,17224125917369	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,719117953929349	0,545240455667397	0,545240455667397	0	0	0	0	0	12,5693695122727	1685,85	1685,85	-4,9	2,7	2,2	0	0	132,460143810959	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,610870082783391
09/12/2012	225	0	0	0	0,40348164242471	0,684380997554329	0,435127226494882	0,23724896724736	0,162192056601126	0	0	8,99760584135339	0,75	1,5	0	-3,8	91	3,3	23,8487520663335	0	0	0	0,545240455667397	0,23724896724736	0,162192056601126	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,826823144729153	0,545240455667397	0,545240455667397	0	0	0	0	0	12,5195756348378	1685,85	1685,85	-8,5	0,9	5,1	0	0	135,597951754358	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,435127226494882
10/12/2012	228	0	0	0	0,40348164242471	0,684380997554329	0,412085528801489	0,224685701497664	0,149615606605176	0	0	8,98669837316	3,75	7,5	0	-7,4	85,9	0	23,5476012588618	0	0	0	0,545240455667397	0,224685701497664	0,149615606605176	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,816019864513326	0,545240455667397	0,545240455667397	0	0	0	0	0	12,4742647266539	1685,85	1685,85	-11,4	-3,4	4,3	0	0	135,296800946886	0	0	0	0	767,283558848157	9321,37675690339	140,789199688024	0,412085528801489
